formula_id,source,vocab_version,token_ids,token_names,decoded_formula,token_len,horizon,valid,invalid_reason,reward,finite_count,coverage,finite_std,scorer_days,scorer_mean_return,scorer_median_return,scorer_hit_rate,scorer_ann_return_proxy,avg_top_k,max_abs_signal,step,sample_idx
phase3c_gpu_000026_1402,phase3c_gpu_train,phase3a-v1,3 13 18 3 13 4 10 11 21 0 7 4 16 11 8 11,close ABS MA5 close ABS volume MUL DIV STD10 open CONST_1 volume DELAY5 DIV ADD DIV,(STD10((MA5(ABS(close)) DIV (ABS(close) MUL volume))) DIV (open ADD (CONST_1 DIV DELAY5(volume)))),16,10,True,,0.007162637542933226,43089,0.9933605194091797,0.0006569966208189726,2337,0.007162637542933226,,0.5648267269134521,0.18049846608191727,3.501925468444824,0.03887743130326271,26,1402
phase3c_gpu_000017_0822,phase3c_gpu_train,phase3a-v1,1 13 16 5 4 11 0 13 11 15 1 20 15 9 20 8,high ABS DELAY5 amount volume DIV open ABS DIV DELAY1 high MA20 DELAY1 SUB MA20 ADD,(DELAY5(ABS(high)) ADD MA20((DELAY1(((amount DIV volume) DIV ABS(open))) SUB DELAY1(MA20(high))))),16,10,True,,0.007160802371799946,42556,0.9810729026794434,58.446632385253906,2337,0.007160802371799946,,0.5643988251686096,0.18045221976935863,3.501925468444824,754.6725463867188,17,822
phase3c_gpu_000019_0905,phase3c_gpu_train,phase3a-v1,5 1 5 3 10 23 10 19 2 1 4 13 8 10 8 11,amount high amount close MUL RET10 MUL MA10 low high volume ABS ADD MUL ADD DIV,(amount DIV (MA10((high MUL RET10((amount MUL close)))) ADD (low MUL (high ADD ABS(volume))))),16,10,True,,0.007160537876188755,42976,0.9907554388046265,61.27081298828125,2337,0.007160537876188755,,0.562259316444397,0.18044555447995664,3.501925468444824,1459.0670166015625,19,905
phase3c_gpu_000016_0339,phase3c_gpu_train,phase3a-v1,7 3 14 7 18 12 8 5 8 0 8 2 4 10 11 8,CONST_1 close SIGN CONST_1 MA5 NEG ADD amount ADD open ADD low volume MUL DIV ADD,(CONST_1 ADD ((((SIGN(close) ADD NEG(MA5(CONST_1))) ADD amount) ADD open) DIV (low MUL volume))),16,10,True,,0.007147957570850849,43364,0.9997003078460693,61.04658126831055,2337,0.007147957570850849,,0.562259316444397,0.1801285307854414,3.501925468444824,1460.07470703125,16,339
phase3c_gpu_000038_0226,phase3c_gpu_train,phase3a-v1,7 18 15 5 5 13 0 8 1 2 4 10 8 8 11 8,CONST_1 MA5 DELAY1 amount amount ABS open ADD high low volume MUL ADD ADD DIV ADD,(DELAY1(MA5(CONST_1)) ADD (amount DIV ((ABS(amount) ADD open) ADD (high ADD (low MUL volume))))),16,10,True,,0.007147957570850849,43367,0.9997694492340088,0.011022423394024372,2337,0.007147957570850849,,0.562259316444397,0.1801285307854414,3.501925468444824,1.9993150234222412,38,226
phase3c_gpu_000033_0673,phase3c_gpu_train,phase3a-v1,5 5 3 24 3 10 4 8 3 2 13 24 8 10 8 11,amount amount close DECAY close MUL volume ADD close low ABS DECAY ADD MUL ADD DIV,(amount DIV (amount ADD (((DECAY(close) MUL close) ADD volume) MUL (close ADD DECAY(ABS(low)))))),16,10,True,,0.007129434030503035,43339,0.9991239309310913,0.011468233540654182,2337,0.007129434030503035,,0.5618314146995544,0.17966173756867648,3.501925468444824,0.9977025389671326,33,673
phase3c_gpu_000085_0894,phase3c_gpu_train,phase3a-v1,1 18 12 0 8 24 15 19 19 24 0 5 0 8 8 11,high MA5 NEG open ADD DECAY DELAY1 MA10 MA10 DECAY open amount open ADD ADD DIV,(DECAY(MA10(MA10(DELAY1(DECAY((NEG(MA5(high)) ADD open)))))) DIV (open ADD (amount ADD open))),16,10,True,,0.007127842865884304,42864,0.9881734251976013,8.708953828318045e-05,2337,0.007127842865884304,,0.5340179800987244,0.17962164022028446,3.501925468444824,0.012934175319969654,85,894
phase3c_gpu_000005_1685,phase3c_gpu_train,phase3a-v1,2 19 22 7 10 4 19 24 18 19 24 20 20 23 14 8,low MA10 RET5 CONST_1 MUL volume MA10 DECAY MA5 MA10 DECAY MA20 MA20 RET10 SIGN ADD,((RET5(MA10(low)) MUL CONST_1) ADD SIGN(RET10(MA20(MA20(DECAY(MA10(MA5(DECAY(MA10(volume)))))))))),16,10,True,,0.007124309428036213,43111,0.9938676953315735,0.9875892996788025,2337,0.007124309428036213,,0.5382969379425049,0.17953259758651258,3.501925468444824,1.90599524974823,5,1685
phase3c_gpu_000036_0121,phase3c_gpu_train,phase3a-v1,4 1 0 7 13 13 3 0 8 4 8 8 10 8 9 20,volume high open CONST_1 ABS ABS close open ADD volume ADD ADD MUL ADD SUB MA20,MA20((volume SUB (high ADD (open MUL (ABS(ABS(CONST_1)) ADD ((close ADD open) ADD volume)))))),16,10,True,,0.007123337592929602,43016,0.9916775822639465,8160203.5,2337,0.007123337592929602,,0.528883159160614,0.17950810734182596,3.501925468444824,126523800.0,36,121
phase3c_gpu_000035_1783,phase3c_gpu_train,phase3a-v1,5 22 21 5 1 24 11 7 18 19 5 12 9 9 19 8,amount RET5 STD10 amount high DECAY DIV CONST_1 MA5 MA10 amount NEG SUB SUB MA10 ADD,(STD10(RET5(amount)) ADD MA10(((amount DIV DECAY(high)) SUB (MA10(MA5(CONST_1)) SUB NEG(amount))))),16,10,True,,0.0071131568402051926,43055,0.9925767183303833,897862464.0,2337,0.0071131568402051926,,0.5267437100410461,0.17925155237317086,3.501925468444824,19175624704.0,35,1783
phase3c_gpu_000021_2005,phase3c_gpu_train,phase3a-v1,1 0 21 0 3 19 1 24 24 15 13 10 19 9 9 9,high open STD10 open close MA10 high DECAY DECAY DELAY1 ABS MUL MA10 SUB SUB SUB,(high SUB (STD10(open) SUB (open SUB MA10((MA10(close) MUL ABS(DELAY1(DECAY(DECAY(high))))))))),16,10,True,,0.007098864298313856,43035,0.9921156167984009,7.848545074462891,2337,0.007098864298313856,,0.5224646925926208,0.17889138031750917,3.501925468444824,102.25978088378906,21,2005
phase3c_gpu_000007_0953,phase3c_gpu_train,phase3a-v1,0 17 2 24 15 24 20 5 22 22 17 8 19 2 8 11,open DELAY10 low DECAY DELAY1 DECAY MA20 amount RET5 RET5 DELAY10 ADD MA10 low ADD DIV,(DELAY10(open) DIV (MA10((MA20(DECAY(DELAY1(DECAY(low)))) ADD DELAY10(RET5(RET5(amount))))) ADD low)),16,10,True,,0.007079325616359711,42690,0.9841620922088623,68.9939956665039,2337,0.007079325616359711,,0.551133930683136,0.1783990055322647,3.501925468444824,9027.2138671875,7,953
phase3c_gpu_000045_0263,phase3c_gpu_train,phase3a-v1,1 16 15 3 3 10 17 3 7 2 19 20 11 9 8 11,high DELAY5 DELAY1 close close MUL DELAY10 close CONST_1 low MA10 MA20 DIV SUB ADD DIV,(DELAY1(DELAY5(high)) DIV (DELAY10((close MUL close)) ADD (close SUB (CONST_1 DIV MA20(MA10(low)))))),16,10,True,,0.007067388389259577,42845,0.987735390663147,76.64031982421875,2337,0.007067388389259577,,0.5314505696296692,0.17809818740934133,3.501925468444824,14755.865234375,45,263
phase3c_gpu_000039_1721,phase3c_gpu_train,phase3a-v1,0 0 16 0 19 10 9 15 0 19 12 14 13 0 8 8,open open DELAY5 open MA10 MUL SUB DELAY1 open MA10 NEG SIGN ABS open ADD ADD,(DELAY1((open SUB (DELAY5(open) MUL MA10(open)))) ADD (ABS(SIGN(NEG(MA10(open)))) ADD open)),16,10,True,,0.007061844691634178,43187,0.9956197738647461,7.733997821807861,2337,0.007061844691634178,,0.5254600048065186,0.17795848622918128,3.501925468444824,104.28450775146484,39,1721
phase3c_gpu_000024_0984,phase3c_gpu_train,phase3a-v1,2 23 2 10 1 3 7 17 24 13 13 0 8 9 8 11,low RET10 low MUL high close CONST_1 DELAY10 DECAY ABS ABS open ADD SUB ADD DIV,((RET10(low) MUL low) DIV (high ADD (close SUB (ABS(ABS(DECAY(DELAY10(CONST_1)))) ADD open)))),16,10,True,,0.007059714291244745,42886,0.9886806011199951,16474.5234375,2337,0.007059714291244745,,0.5340179800987244,0.17790480013936757,3.501925468444824,1783177.375,24,984
phase3c_gpu_000009_0702,phase3c_gpu_train,phase3a-v1,1 23 0 13 3 16 9 14 16 24 17 13 16 23 10 19,high RET10 open ABS close DELAY5 SUB SIGN DELAY5 DECAY DELAY10 ABS DELAY5 RET10 MUL MA10,MA10((RET10(high) MUL RET10(DELAY5(ABS(DELAY10(DECAY(DELAY5(SIGN((ABS(open) SUB DELAY5(close))))))))))),16,10,True,,0.007042983081191778,40548,0.9347810745239258,0.07068924605846405,2337,0.007042983081191778,,0.5404364466667175,0.1774831736460328,3.501925468444824,2.045231342315674,9,702
phase3c_gpu_000049_0497,phase3c_gpu_train,phase3a-v1,3 21 0 19 0 4 13 8 13 14 0 19 11 8 9 24,close STD10 open MA10 open volume ABS ADD ABS SIGN open MA10 DIV ADD SUB DECAY,DECAY((STD10(close) SUB (MA10(open) ADD (SIGN(ABS((open ADD ABS(volume)))) DIV MA10(open))))),16,10,True,,0.007036793511360884,43168,0.9951817393302917,1.1453300714492798,2337,0.007036793511360884,,0.5378690361976624,0.17732719648629428,3.501925468444824,10.828389167785645,49,497
phase3c_gpu_000025_1643,phase3c_gpu_train,phase3a-v1,0 16 17 18 21 7 21 20 13 1 16 0 23 11 8 11,open DELAY5 DELAY10 MA5 STD10 CONST_1 STD10 MA20 ABS high DELAY5 open RET10 DIV ADD DIV,(STD10(MA5(DELAY10(DELAY5(open)))) DIV (ABS(MA20(STD10(CONST_1))) ADD (DELAY5(high) DIV RET10(open)))),16,10,True,,0.007020156364887953,40025,0.9227240085601807,0.003117220476269722,2337,0.007020156364887953,,0.5280274152755737,0.1769079403951764,3.501925468444824,0.14593887329101562,25,1643
phase3c_gpu_000007_1052,phase3c_gpu_train,phase3a-v1,4 1 23 13 18 24 10 20 24,volume high RET10 ABS MA5 DECAY MUL MA20 DECAY,DECAY(MA20((volume MUL DECAY(MA5(ABS(RET10(high))))))),9,10,True,,0.007018302101641893,42674,0.9837932586669922,879000.3125,2337,0.007018302101641893,,0.5305947661399841,0.17686121296137572,3.501925468444824,34748732.0,7,1052
phase3c_gpu_000040_1811,phase3c_gpu_train,phase3a-v1,0 24 4 0 8 13 0 18 0 21 8 10 4 9 18 9,open DECAY volume open ADD ABS open MA5 open STD10 ADD MUL volume SUB MA5 SUB,(DECAY(open) SUB MA5(((ABS((volume ADD open)) MUL (MA5(open) ADD STD10(open))) SUB volume))),16,10,True,,0.006987069267779589,43130,0.9943057298660278,9108272.0,2337,0.006987069267779589,,0.5271716117858887,0.17607414554804562,3.501925468444824,223785776.0,40,1811
phase3c_gpu_000021_1315,phase3c_gpu_train,phase3a-v1,4 24 7 21 19 3 4 13 5 24 7 9 8 11 9 10,volume DECAY CONST_1 STD10 MA10 close volume ABS amount DECAY CONST_1 SUB ADD DIV SUB MUL,(DECAY(volume) MUL (MA10(STD10(CONST_1)) SUB (close DIV (ABS(volume) ADD (DECAY(amount) SUB CONST_1))))),16,10,True,,0.00698078004643321,43307,0.9983862042427063,0.0015349775785580277,2337,0.00698078004643321,,0.5601198077201843,0.1759156571701169,3.501925468444824,0.024946963414549828,21,1315
phase3c_gpu_000074_1576,phase3c_gpu_train,phase3a-v1,3 0 11 24 2 0 8 3 1 24 10 20 24 15 9 8,close open DIV DECAY low open ADD close high DECAY MUL MA20 DECAY DELAY1 SUB ADD,(DECAY((close DIV open)) ADD ((low ADD open) SUB DELAY1(DECAY(MA20((close MUL DECAY(high))))))),16,10,True,,0.006974983029067516,42921,0.9894874691963196,7.823239803314209,2337,0.006974983029067516,,0.5258879065513611,0.1757695723325014,3.501925468444824,97.7379379272461,74,1576
phase3c_gpu_000038_0588,phase3c_gpu_train,phase3a-v1,2 13 4 1 19 1 13 8 17 20 14 15 11 14 9 22,low ABS volume high MA10 high ABS ADD DELAY10 MA20 SIGN DELAY1 DIV SIGN SUB RET5,RET5((ABS(low) SUB SIGN((volume DIV DELAY1(SIGN(MA20(DELAY10((MA10(high) ADD ABS(high)))))))))),16,10,True,,0.006972198374569416,42893,0.9888420104980469,0.7138331532478333,2337,0.006972198374569416,,0.5391527414321899,0.17569939903914927,3.501925468444824,28.166667938232422,38,588
phase3c_gpu_000014_1044,phase3c_gpu_train,phase3a-v1,0 12 5 3 5 10 13 9 20 7 16 19 10 18 24 8,open NEG amount close amount MUL ABS SUB MA20 CONST_1 DELAY5 MA10 MUL MA5 DECAY ADD,(NEG(open) ADD DECAY(MA5((MA20((amount SUB ABS((close MUL amount)))) MUL MA10(DELAY5(CONST_1)))))),16,10,True,,0.0069704363122582436,42902,0.98904949426651,3808156416.0,2337,0.0069704363122582436,,0.5284552574157715,0.17565499506890775,3.501925468444824,83533111296.0,14,1044
phase3c_gpu_000075_1990,phase3c_gpu_train,phase3a-v1,4 2 1 22 13 0 1 20 4 2 8 10 9 8 9 9,volume low high RET5 ABS open high MA20 volume low ADD MUL SUB ADD SUB SUB,(volume SUB (low SUB (ABS(RET5(high)) ADD (open SUB (MA20(high) MUL (volume ADD low)))))),16,10,True,,0.006968094035983086,43016,0.9916775822639465,9304526.0,2337,0.006968094035983086,,0.5233204960823059,0.17559596970677377,3.501925468444824,319857728.0,75,1990
phase3c_gpu_000038_1323,phase3c_gpu_train,phase3a-v1,3 5 1 5 13 4 14 8 0 19 20 20 8 10 9 8,close amount high amount ABS volume SIGN ADD open MA10 MA20 MA20 ADD MUL SUB ADD,(close ADD (amount SUB (high MUL ((ABS(amount) ADD SIGN(volume)) ADD MA20(MA20(MA10(open))))))),16,10,True,,0.006961829029023647,42484,0.9794130325317383,4564743168.0,2337,0.006961829029023647,,0.5310226678848267,0.17543809153139592,3.501925468444824,192995803136.0,38,1323
phase3c_gpu_000022_1420,phase3c_gpu_train,phase3a-v1,5 15 5 8 19 19 2 20 11 13 22 20 3 5 10 11,amount DELAY1 amount ADD MA10 MA10 low MA20 DIV ABS RET5 MA20 close amount MUL DIV,(MA20(RET5(ABS((MA10(MA10((DELAY1(amount) ADD amount))) DIV MA20(low))))) DIV (close MUL amount)),16,10,True,,0.006960029248148203,42555,0.9810498356819153,8.187547564375564e-07,2337,0.006960029248148203,,0.566110372543335,0.17539273705333472,3.501925468444824,7.463954534614459e-05,22,1420
phase3c_gpu_000007_0662,phase3c_gpu_train,phase3a-v1,1 12 0 21 20 11 13 21 13 3 11 17 12 20 16 22,high NEG open STD10 MA20 DIV ABS STD10 ABS close DIV DELAY10 NEG MA20 DELAY5 RET5,RET5(DELAY5(MA20(NEG(DELAY10((ABS(STD10(ABS((NEG(high) DIV MA20(STD10(open)))))) DIV close)))))),16,10,True,,0.006954077165573835,41961,0.9673559665679932,0.2754501700401306,2337,0.006954077165573835,,0.5618314146995544,0.17524274457246064,3.501925468444824,13.5946626663208,7,662
phase3c_gpu_000012_0515,phase3c_gpu_train,phase3a-v1,3 13 7 11 21 22 17 13 17 24 23 23 22 20 20 16,close ABS CONST_1 DIV STD10 RET5 DELAY10 ABS DELAY10 DECAY RET10 RET10 RET5 MA20 MA20 DELAY5,DELAY5(MA20(MA20(RET5(RET10(RET10(DECAY(DELAY10(ABS(DELAY10(RET5(STD10((ABS(close) DIV CONST_1))))))))))))),16,10,True,,0.006949648726731539,36731,0.8467851281166077,40.96253204345703,2337,0.006949648726731539,,0.566110372543335,0.17513114791363477,3.501925468444824,1255.4432373046875,12,515
phase3c_gpu_000005_1227,phase3c_gpu_train,phase3a-v1,2 13 21 2 24 14 19 0 2 3 16 16 10 10 8 11,low ABS STD10 low DECAY SIGN MA10 open low close DELAY5 DELAY5 MUL MUL ADD DIV,(STD10(ABS(low)) DIV (MA10(SIGN(DECAY(low))) ADD (open MUL (low MUL DELAY5(DELAY5(close)))))),16,10,True,,0.006948209833353758,43187,0.9956197738647461,0.009594844654202461,2337,0.006948209833353758,,0.5331621766090393,0.1750948878005147,3.501925468444824,0.3838297426700592,5,1227
phase3c_gpu_000001_0195,phase3c_gpu_train,phase3a-v1,5 18 24 20 17 20 16 16 16 23 13 7 6 9 24 11,amount MA5 DECAY MA20 DELAY10 MA20 DELAY5 DELAY5 DELAY5 RET10 ABS CONST_1 CONST_0 SUB DECAY DIV,(ABS(RET10(DELAY5(DELAY5(DELAY5(MA20(DELAY10(MA20(DECAY(MA5(amount)))))))))) DIV DECAY((CONST_1 SUB CONST_0))),16,10,True,,0.006941165775060654,41924,0.9665029644966125,0.18830424547195435,2337,0.006941165775060654,,0.5387248396873474,0.17491737753152847,3.501925468444824,4.638674259185791,1,195
phase3c_gpu_000024_1606,phase3c_gpu_train,phase3a-v1,2 3 13 8 2 16 0 8 0 19 11 13 9 13 22 24,low close ABS ADD low DELAY5 open ADD open MA10 DIV ABS SUB ABS RET5 DECAY,DECAY(RET5(ABS(((low ADD ABS(close)) SUB ABS(((DELAY5(low) ADD open) DIV MA10(open))))))),16,10,True,,0.00692934961989522,43055,0.9925767183303833,442.6833190917969,2337,0.00692934961989522,,0.5412922501564026,0.17461961042135954,3.501925468444824,60244.86328125,24,1606
phase3c_gpu_000035_0446,phase3c_gpu_train,phase3a-v1,4 3 13 0 1 4 8 10 9 0 3 23 12 11 8 8,volume close ABS open high volume ADD MUL SUB open close RET10 NEG DIV ADD ADD,(volume ADD ((ABS(close) SUB (open MUL (high ADD volume))) ADD (open DIV NEG(RET10(close))))),16,10,True,,0.006924615707248449,40215,0.9271042346954346,9732031.0,2337,0.006924615707248449,,0.5284552574157715,0.17450031582266093,3.501925468444824,316116416.0,35,446
phase3c_gpu_000010_0171,phase3c_gpu_train,phase3a-v1,3 4 18 24 12 16 18 14 24 13 9 23 7 19 22 8,close volume MA5 DECAY NEG DELAY5 MA5 SIGN DECAY ABS SUB RET10 CONST_1 MA10 RET5 ADD,(RET10((close SUB ABS(DECAY(SIGN(MA5(DELAY5(NEG(DECAY(MA5(volume)))))))))) ADD RET5(MA10(CONST_1))),16,10,True,,0.006923682987689972,42837,0.9875509738922119,1.5216819047927856,2337,0.006923682987689972,,0.5348737835884094,0.1744768112897873,3.501925468444824,170.0001678466797,10,171
